dataset,decision_month,feature,na_reason
extended_2018_monthly,2025-05,pmi_gap,
extended_2018_monthly,2025-05,delta_pmi,
extended_2018_monthly,2025-05,m1_m2_gap,
extended_2018_monthly,2025-05,afre_yoy,
extended_2018_monthly,2025-05,loans_12m,
extended_2018_monthly,2025-05,fr007_p90,
extended_2018_monthly,2025-05,fr007_vol,
extended_2018_monthly,2025-06,ey,
extended_2018_monthly,2025-06,eyg,
extended_2018_monthly,2025-06,term_spread,
extended_2018_monthly,2025-06,pmi_gap,
extended_2018_monthly,2025-06,delta_pmi,
extended_2018_monthly,2025-06,m1_m2_gap,
extended_2018_monthly,2025-06,afre_yoy,
extended_2018_monthly,2025-06,loans_12m,
extended_2018_monthly,2025-06,fr007_p90,
extended_2018_monthly,2025-06,fr007_vol,
extended_2018_monthly,2025-07,ey,
extended_2018_monthly,2025-07,eyg,
extended_2018_monthly,2025-07,term_spread,
extended_2018_monthly,2025-07,pmi_gap,
extended_2018_monthly,2025-07,delta_pmi,
extended_2018_monthly,2025-07,m1_m2_gap,
extended_2018_monthly,2025-07,afre_yoy,
extended_2018_monthly,2025-07,loans_12m,
extended_2018_monthly,2025-07,fr007_p90,
extended_2018_monthly,2025-07,fr007_vol,
extended_2018_monthly,2025-08,ey,
extended_2018_monthly,2025-08,eyg,
extended_2018_monthly,2025-08,term_spread,
extended_2018_monthly,2025-08,pmi_gap,
extended_2018_monthly,2025-08,delta_pmi,
extended_2018_monthly,2025-08,m1_m2_gap,
extended_2018_monthly,2025-08,afre_yoy,
extended_2018_monthly,2025-08,loans_12m,
extended_2018_monthly,2025-08,fr007_p90,
extended_2018_monthly,2025-08,fr007_vol,
extended_2018_monthly,2025-09,ey,
extended_2018_monthly,2025-09,eyg,
extended_2018_monthly,2025-09,term_spread,
extended_2018_monthly,2025-09,pmi_gap,
extended_2018_monthly,2025-09,delta_pmi,
extended_2018_monthly,2025-09,m1_m2_gap,
extended_2018_monthly,2025-09,afre_yoy,
extended_2018_monthly,2025-09,loans_12m,
extended_2018_monthly,2025-09,fr007_p90,
extended_2018_monthly,2025-09,fr007_vol,
extended_2018_monthly,2025-10,ey,
extended_2018_monthly,2025-10,eyg,
extended_2018_monthly,2025-10,term_spread,
extended_2018_monthly,2025-10,pmi_gap,
extended_2018_monthly,2025-10,delta_pmi,
extended_2018_monthly,2025-10,m1_m2_gap,
extended_2018_monthly,2025-10,afre_yoy,
extended_2018_monthly,2025-10,loans_12m,
extended_2018_monthly,2025-10,fr007_p90,
extended_2018_monthly,2025-10,fr007_vol,
extended_2018_monthly,2025-11,ey,
extended_2018_monthly,2025-11,eyg,
extended_2018_monthly,2025-11,term_spread,
extended_2018_monthly,2025-11,pmi_gap,
extended_2018_monthly,2025-11,delta_pmi,
extended_2018_monthly,2025-11,m1_m2_gap,
extended_2018_monthly,2025-11,afre_yoy,
extended_2018_monthly,2025-11,loans_12m,
extended_2018_monthly,2025-11,fr007_p90,
extended_2018_monthly,2025-11,fr007_vol,
extended_2018_monthly,2025-12,ey,
extended_2018_monthly,2025-12,eyg,
extended_2018_monthly,2025-12,term_spread,
extended_2018_monthly,2025-12,pmi_gap,
extended_2018_monthly,2025-12,delta_pmi,
extended_2018_monthly,2025-12,m1_m2_gap,
extended_2018_monthly,2025-12,afre_yoy,
extended_2018_monthly,2025-12,loans_12m,
extended_2018_monthly,2025-12,fr007_p90,
extended_2018_monthly,2025-12,fr007_vol,
extended_2018_monthly,2026-01,ey,
extended_2018_monthly,2026-01,eyg,
extended_2018_monthly,2026-01,term_spread,
extended_2018_monthly,2026-01,pmi_gap,
extended_2018_monthly,2026-01,delta_pmi,
extended_2018_monthly,2026-01,m1_m2_gap,
extended_2018_monthly,2026-01,afre_yoy,
extended_2018_monthly,2026-01,loans_12m,
extended_2018_monthly,2026-01,fr007_p90,
extended_2018_monthly,2026-01,fr007_vol,
extended_2018_monthly,2026-02,ey,
extended_2018_monthly,2026-02,eyg,
extended_2018_monthly,2026-02,term_spread,
extended_2018_monthly,2026-02,pmi_gap,
extended_2018_monthly,2026-02,delta_pmi,
extended_2018_monthly,2026-02,m1_m2_gap,
extended_2018_monthly,2026-02,afre_yoy,
extended_2018_monthly,2026-02,loans_12m,
extended_2018_monthly,2026-02,fr007_p90,
extended_2018_monthly,2026-02,fr007_vol,
extended_2018_monthly,2026-03,ey,
extended_2018_monthly,2026-03,eyg,
extended_2018_monthly,2026-03,term_spread,
extended_2018_monthly,2026-03,pmi_gap,
extended_2018_monthly,2026-03,delta_pmi,
extended_2018_monthly,2026-03,m1_m2_gap,
extended_2018_monthly,2026-03,afre_yoy,
extended_2018_monthly,2026-03,loans_12m,
extended_2018_monthly,2026-03,fr007_p90,
extended_2018_monthly,2026-03,fr007_vol,
extended_2018_monthly,2026-04,ey,
extended_2018_monthly,2026-04,eyg,
extended_2018_monthly,2026-04,term_spread,
extended_2018_monthly,2026-04,pmi_gap,
extended_2018_monthly,2026-04,delta_pmi,
extended_2018_monthly,2026-04,m1_m2_gap,
extended_2018_monthly,2026-04,afre_yoy,
extended_2018_monthly,2026-04,loans_12m,
extended_2018_monthly,2026-04,fr007_p90,
extended_2018_monthly,2026-04,fr007_vol,
extended_2018_monthly,2026-05,ey,
extended_2018_monthly,2026-05,eyg,
extended_2018_monthly,2026-05,term_spread,
extended_2018_monthly,2026-05,pmi_gap,
extended_2018_monthly,2026-05,delta_pmi,
extended_2018_monthly,2026-05,m1_m2_gap,
extended_2018_monthly,2026-05,afre_yoy,
extended_2018_monthly,2026-05,loans_12m,
extended_2018_monthly,2026-05,fr007_p90,
extended_2018_monthly,2026-05,fr007_vol,
extended_2018_monthly,2026-06,ey,
extended_2018_monthly,2026-06,eyg,
extended_2018_monthly,2026-06,term_spread,
extended_2018_monthly,2026-06,pmi_gap,
extended_2018_monthly,2026-06,delta_pmi,
extended_2018_monthly,2026-06,m1_m2_gap,
extended_2018_monthly,2026-06,afre_yoy,
extended_2018_monthly,2026-06,loans_12m,
extended_2018_monthly,2026-06,fr007_p90,
extended_2018_monthly,2026-06,fr007_vol,
extended_2018_monthly,2026-07,ey,
extended_2018_monthly,2026-07,eyg,
extended_2018_monthly,2026-07,term_spread,
extended_2018_monthly,2026-07,pmi_gap,
extended_2018_monthly,2026-07,delta_pmi,
extended_2018_monthly,2026-07,m1_m2_gap,
extended_2018_monthly,2026-07,afre_yoy,
extended_2018_monthly,2026-07,loans_12m,
extended_2018_monthly,2026-07,fr007_p90,
extended_2018_monthly,2026-07,fr007_vol,
