decision_month,feature,value,na_reason,reference_period_used,available_date_used,feature_regime,note
2025-10,afre_yoy,8.7000,,2025-09,2025-10-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2025-11,afre_yoy,8.5000,,2025-10,2025-11-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2025-12,afre_yoy,8.5000,,2025-11,2025-12-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2026-01,afre_yoy,8.3000,,2025-12,2026-01-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2026-02,afre_yoy,8.2000,,2026-01,2026-02-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2026-03,afre_yoy,8.2000,,2026-02,2026-03-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2026-04,afre_yoy,7.9000,,2026-03,2026-04-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2026-05,afre_yoy,7.8000,,2026-04,2026-05-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2026-06,afre_yoy,7.7000,,2026-05,2026-06-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2026-07,afre_yoy,7.4000,,2026-06,2026-07-20,AFRE_POST_2023,官方直接同比 (ref_age=1)
2008-01,loans_12m,,NOT_RELEASED,,,,贷款未公开
2008-02,loans_12m,,INSUFFICIENT_HISTORY,2008-01,,,"窗口需 2007 历史, loan 源 2008 起"
2008-03,loans_12m,,INSUFFICIENT_HISTORY,2008-02,,,"窗口需 2007 历史, loan 源 2008 起"
2008-04,loans_12m,,INSUFFICIENT_HISTORY,2008-03,,,"窗口需 2007 历史, loan 源 2008 起"
2008-05,loans_12m,,INSUFFICIENT_HISTORY,2008-04,,,"窗口需 2007 历史, loan 源 2008 起"
2008-06,loans_12m,,INSUFFICIENT_HISTORY,2008-05,,,"窗口需 2007 历史, loan 源 2008 起"
2008-07,loans_12m,,INSUFFICIENT_HISTORY,2008-06,,,"窗口需 2007 历史, loan 源 2008 起"
2008-08,loans_12m,,INSUFFICIENT_HISTORY,2008-07,,,"窗口需 2007 历史, loan 源 2008 起"
2008-09,loans_12m,,INSUFFICIENT_HISTORY,2008-08,,,"窗口需 2007 历史, loan 源 2008 起"
2008-10,loans_12m,,INSUFFICIENT_HISTORY,2008-09,,,"窗口需 2007 历史, loan 源 2008 起"
2008-11,loans_12m,,INSUFFICIENT_HISTORY,2008-10,,,"窗口需 2007 历史, loan 源 2008 起"
2008-12,loans_12m,,INSUFFICIENT_HISTORY,2008-11,,,"窗口需 2007 历史, loan 源 2008 起"
2009-01,loans_12m,49042.0000,,2008-12,2009-01-20,,12 连续参考月滚动和 (亿元)
2009-02,loans_12m,57161.0000,,2009-01,2009-02-20,,12 连续参考月滚动和 (亿元)
2009-03,loans_12m,65442.0000,,2009-02,2009-03-20,,12 连续参考月滚动和 (亿元)
2009-04,loans_12m,81528.0000,,2009-03,2009-04-20,,12 连续参考月滚动和 (亿元)
2009-05,loans_12m,82756.0000,,2009-04,2009-05-20,,12 连续参考月滚动和 (亿元)
2009-06,loans_12m,86240.0000,,2009-05,2009-06-20,,12 连续参考月滚动和 (亿元)
2009-07,loans_12m,98220.0000,,2009-06,2009-07-20,,12 连续参考月滚动和 (亿元)
2009-08,loans_12m,98093.0000,,2009-07,2009-08-20,,12 连续参考月滚动和 (亿元)
2009-09,loans_12m,99482.0000,,2009-08,2009-09-20,,12 连续参考月滚动和 (亿元)
2009-10,loans_12m,100904.0000,,2009-09,2009-10-20,,12 连续参考月滚动和 (亿元)
2009-11,loans_12m,101615.0000,,2009-10,2009-11-20,,12 连续参考月滚动和 (亿元)
2009-12,loans_12m,99788.0000,,2009-11,2009-12-20,,12 连续参考月滚动和 (亿元)
2010-01,loans_12m,95943.0000,,2009-12,2010-01-20,,12 连续参考月滚动和 (亿元)
2010-02,loans_12m,93700.0000,,2010-01,2010-02-20,,12 连续参考月滚动和 (亿元)
2010-03,loans_12m,89984.0000,,2010-02,2010-03-20,,12 连续参考月滚动和 (亿元)
2010-04,loans_12m,76171.0000,,2010-03,2010-04-20,,12 连续参考月滚动和 (亿元)
2010-05,loans_12m,77993.0000,,2010-04,2010-05-20,,12 连续参考月滚动和 (亿元)
2010-06,loans_12m,77817.0000,,2010-05,2010-06-20,,12 连续参考月滚动和 (亿元)
2010-07,loans_12m,68540.0000,,2010-06,2010-07-20,,12 连续参考月滚动和 (亿元)
2010-08,loans_12m,70176.0000,,2010-07,2010-08-20,,12 连续参考月滚动和 (亿元)
2010-09,loans_12m,71518.0000,,2010-08,2010-09-20,,12 连续参考月滚动和 (亿元)
2010-10,loans_12m,72355.0000,,2010-09,2010-10-20,,12 连续参考月滚动和 (亿元)
2010-11,loans_12m,75702.0000,,2010-10,2010-11-20,,12 连续参考月滚动和 (亿元)
2010-12,loans_12m,78443.0000,,2010-11,2010-12-20,,12 连续参考月滚动和 (亿元)
2011-01,loans_12m,79450.0000,,2010-12,2011-01-20,,12 连续参考月滚动和 (亿元)
2011-02,loans_12m,75779.0000,,2011-01,2011-02-20,,12 连续参考月滚动和 (亿元)
2011-03,loans_12m,74157.0000,,2011-02,2011-03-20,,12 连续参考月滚动和 (亿元)
2011-04,loans_12m,75844.0000,,2011-03,2011-04-20,,12 连续参考月滚动和 (亿元)
2011-05,loans_12m,75534.0000,,2011-04,2011-05-20,,12 连续参考月滚动和 (亿元)
2011-06,loans_12m,74557.0000,,2011-05,2011-06-20,,12 连续参考月滚动和 (亿元)
2011-07,loans_12m,74869.0000,,2011-06,2011-07-20,,12 连续参考月滚动和 (亿元)
2011-08,loans_12m,74458.0000,,2011-07,2011-08-20,,12 连续参考月滚动和 (亿元)
2011-09,loans_12m,74496.0000,,2011-08,2011-09-20,,12 连续参考月滚动和 (亿元)
2011-10,loans_12m,73185.0000,,2011-09,2011-10-20,,12 连续参考月滚动和 (亿元)
2011-11,loans_12m,73176.0000,,2011-10,2011-11-20,,12 连续参考月滚动和 (亿元)
2011-12,loans_12m,73116.0000,,2011-11,2011-12-20,,12 连续参考月滚动和 (亿元)
2012-01,loans_12m,74715.0000,,2011-12,2012-01-20,,12 连续参考月滚动和 (亿元)
2012-02,loans_12m,71833.0000,,2012-01,2012-02-20,,12 连续参考月滚动和 (亿元)
2012-03,loans_12m,73563.0000,,2012-02,2012-03-20,,12 连续参考月滚动和 (亿元)
2012-04,loans_12m,76883.4200,,2012-03,2012-04-20,,12 连续参考月滚动和 (亿元)
2012-05,loans_12m,76271.2100,,2012-04,2012-05-20,,12 连续参考月滚动和 (亿元)
2012-06,loans_12m,78687.5300,,2012-05,2012-06-20,,12 连续参考月滚动和 (亿元)
2012-07,loans_12m,81546.7000,,2012-06,2012-07-20,,12 连续参考月滚动和 (亿元)
2012-08,loans_12m,82031.9100,,2012-07,2012-08-20,,12 连续参考月滚动和 (亿元)
2012-09,loans_12m,83587.3600,,2012-08,2012-09-20,,12 连续参考月滚动和 (亿元)
2012-10,loans_12m,85120.5900,,2012-09,2012-10-20,,12 连续参考月滚动和 (亿元)
2012-11,loans_12m,84306.3000,,2012-10,2012-11-20,,12 连续参考月滚动和 (亿元)
2012-12,loans_12m,83897.6700,,2012-11,2012-12-20,,12 连续参考月滚动和 (亿元)
2013-01,loans_12m,82037.7500,,2012-12,2013-01-20,,12 连续参考月滚动和 (亿元)
2013-02,loans_12m,85377.7500,,2013-01,2013-02-20,,12 连续参考月滚动和 (亿元)
2013-03,loans_12m,84470.7500,,2013-02,2013-03-20,,12 连续参考月滚动和 (亿元)
2013-04,loans_12m,84981.3300,,2013-03,2013-04-20,,12 连续参考月滚动和 (亿元)
2013-05,loans_12m,86086.5400,,2013-04,2013-05-20,,12 连续参考月滚动和 (亿元)
2013-06,loans_12m,84848.2200,,2013-05,2013-06-20,,12 连续参考月滚动和 (亿元)
2013-07,loans_12m,84278.0500,,2013-06,2013-07-20,,12 连续参考月滚动和 (亿元)
2013-08,loans_12m,85873.8400,,2013-07,2013-08-20,,12 连续参考月滚动和 (亿元)
2013-09,loans_12m,85962.3900,,2013-08,2013-09-20,,12 连续参考月滚动和 (亿元)
2013-10,loans_12m,87606.1600,,2013-09,2013-10-20,,12 连续参考月滚动和 (亿元)
2013-11,loans_12m,87612.4500,,2013-10,2013-11-20,,12 连续参考月滚动和 (亿元)
2013-12,loans_12m,88638.0800,,2013-11,2013-12-20,,12 连续参考月滚动和 (亿元)
2014-01,loans_12m,88917.0000,,2013-12,2014-01-20,,12 连续参考月滚动和 (亿元)
2014-02,loans_12m,91386.0000,,2014-01,2014-02-20,,12 连续参考月滚动和 (亿元)
2014-03,loans_12m,91634.0000,,2014-02,2014-03-20,,12 连续参考月滚动和 (亿元)
2014-04,loans_12m,91506.0000,,2014-03,2014-04-20,,12 连续参考月滚动和 (亿元)
2014-05,loans_12m,91328.0000,,2014-04,2014-05-20,,12 连续参考月滚动和 (亿元)
2014-06,loans_12m,93342.0000,,2014-05,2014-06-20,,12 连续参考月滚动和 (亿元)
2014-07,loans_12m,95507.0000,,2014-06,2014-07-20,,12 连续参考月滚动和 (亿元)
2014-08,loans_12m,92362.0000,,2014-07,2014-08-20,,12 连续参考月滚动和 (亿元)
2014-09,loans_12m,92259.0000,,2014-08,2014-09-20,,12 连续参考月滚动和 (亿元)
2014-10,loans_12m,92961.0000,,2014-09,2014-10-20,,12 连续参考月滚动和 (亿元)
2014-11,loans_12m,93384.0000,,2014-10,2014-11-20,,12 连续参考月滚动和 (亿元)
2014-12,loans_12m,95665.0000,,2014-11,2014-12-20,,12 连续参考月滚动和 (亿元)
2015-01,loans_12m,97813.0000,,2014-12,2015-01-20,,12 连续参考月滚动和 (亿元)
2015-02,loans_12m,99330.8840,,2015-01,2015-02-20,,12 连续参考月滚动和 (亿元)
2015-03,loans_12m,104319.8655,,2015-02,2015-03-20,,12 连续参考月滚动和 (亿元)
2015-04,loans_12m,103742.7275,,2015-03,2015-04-20,,12 连续参考月滚动和 (亿元)
2015-05,loans_12m,104042.7879,,2015-04,2015-05-20,,12 连续参考月滚动和 (亿元)
2015-06,loans_12m,103844.9697,,2015-05,2015-06-20,,12 连续参考月滚动和 (亿元)
2015-07,loans_12m,106291.5285,,2015-06,2015-07-20,,12 连续参考月滚动和 (亿元)
2015-08,loans_12m,108329.9975,,2015-07,2015-08-20,,12 连续参考月滚动和 (亿元)
2015-09,loans_12m,109060.9171,,2015-08,2015-09-20,,12 连续参考月滚动和 (亿元)
2015-10,loans_12m,110906.1619,,2015-09,2015-10-20,,12 连续参考月滚动和 (亿元)
2015-11,loans_12m,110996.9176,,2015-10,2015-11-20,,12 连续参考月滚动和 (亿元)
2015-12,loans_12m,111342.8200,,2015-11,2015-12-20,,12 连续参考月滚动和 (亿元)
2016-01,loans_12m,112692.9033,,2015-12,2016-01-20,,12 连续参考月滚动和 (亿元)
2016-02,loans_12m,123355.0895,,2016-01,2016-02-20,,12 连续参考月滚动和 (亿元)
2016-03,loans_12m,120023.5503,,2016-02,2016-03-20,,12 连续参考月滚动和 (亿元)
2016-04,loans_12m,123279.2501,,2016-03,2016-04-20,,12 连续参考月滚动和 (亿元)
2016-05,loans_12m,120876.2424,,2016-04,2016-05-20,,12 连续参考月滚动和 (亿元)
2016-06,loans_12m,121740.3283,,2016-05,2016-06-20,,12 连续参考月滚动和 (亿元)
2016-07,loans_12m,121641.8770,,2016-06,2016-07-20,,12 连续参考月滚动和 (亿元)
2016-08,loans_12m,120301.6312,,2016-07,2016-08-20,,12 连续参考月滚动和 (亿元)
2016-09,loans_12m,120514.9078,,2016-08,2016-09-20,,12 连续参考月滚动和 (亿元)
2016-10,loans_12m,122725.7266,,2016-09,2016-10-20,,12 连续参考月滚动和 (亿元)
2016-11,loans_12m,123162.3015,,2016-10,2016-11-20,,12 连续参考月滚动和 (亿元)
2016-12,loans_12m,122752.6611,,2016-11,2016-12-20,,12 连续参考月滚动和 (亿元)
2017-01,loans_12m,124372.3659,,2016-12,2017-01-20,,12 连续参考月滚动和 (亿元)
2017-02,loans_12m,122135.1504,,2017-01,2017-02-20,,12 连续参考月滚动和 (亿元)
2017-03,loans_12m,124347.0264,,2017-02,2017-03-20,,12 连续参考月滚动和 (亿元)
2017-04,loans_12m,122757.5209,,2017-03,2017-04-20,,12 连续参考月滚动和 (亿元)
2017-05,loans_12m,127921.1562,,2017-04,2017-05-20,,12 连续参考月滚动和 (亿元)
2017-06,loans_12m,130327.2475,,2017-05,2017-06-20,,12 连续参考月滚动和 (亿元)
2017-07,loans_12m,131660.4943,,2017-06,2017-07-20,,12 连续参考月滚动和 (亿元)
2017-08,loans_12m,136261.8311,,2017-07,2017-08-20,,12 连续参考月滚动和 (亿元)
2017-09,loans_12m,139758.7879,,2017-08,2017-09-20,,12 连续参考月滚动和 (亿元)
2017-10,loans_12m,139015.5680,,2017-09,2017-10-20,,12 连续参考月滚动和 (亿元)
2017-11,loans_12m,139640.4868,,2017-10,2017-11-20,,12 连续参考月滚动和 (亿元)
2017-12,loans_12m,142605.6860,,2017-11,2017-12-20,,12 连续参考月滚动和 (亿元)
2018-01,loans_12m,138432.3887,,2017-12,2018-01-20,,12 连续参考月滚动和 (亿元)
2018-02,loans_12m,142149.7885,,2018-01,2018-02-20,,12 连续参考月滚动和 (亿元)
2018-03,loans_12m,142031.9561,,2018-02,2018-03-20,,12 连续参考月滚动和 (亿元)
2018-04,loans_12m,141870.4682,,2018-03,2018-04-20,,12 连续参考月滚动和 (亿元)
2018-05,loans_12m,142052.1307,,2018-04,2018-05-20,,12 连续参考月滚动和 (亿元)
2018-06,loans_12m,141667.9553,,2018-05,2018-06-20,,12 连续参考月滚动和 (亿元)
2018-07,loans_12m,143980.9428,,2018-06,2018-07-20,,12 连续参考月滚动和 (亿元)
2018-08,loans_12m,147690.5349,,2018-07,2018-08-20,,12 连续参考月滚动和 (亿元)
2018-09,loans_12m,149364.3806,,2018-08,2018-09-20,,12 连续参考月滚动和 (亿元)
2018-10,loans_12m,151820.5362,,2018-09,2018-10-20,,12 连续参考月滚动和 (亿元)
2018-11,loans_12m,152326.5693,,2018-10,2018-11-20,,12 连续参考月滚动和 (亿元)
2018-12,loans_12m,153200.4370,,2018-11,2018-12-20,,12 连续参考月滚动和 (亿元)
2019-01,loans_12m,156712.4107,,2018-12,2019-01-20,,12 连续参考月滚动和 (亿元)
2019-02,loans_12m,165530.5156,,2019-01,2019-02-20,,12 连续参考月滚动和 (亿元)
2019-03,loans_12m,162971.6717,,2019-02,2019-03-20,,12 连续参考月滚动和 (亿元)
2019-04,loans_12m,171131.4988,,2019-03,2019-04-20,,12 连续参考月滚动和 (亿元)
2019-05,loans_12m,168876.9758,,2019-04,2019-05-20,,12 连续参考月滚动和 (亿元)
2019-06,loans_12m,169336.2510,,2019-05,2019-06-20,,12 连续参考月滚动和 (亿元)
2019-07,loans_12m,169285.8090,,2019-06,2019-07-20,,12 连续参考月滚动和 (亿元)
2019-08,loans_12m,164510.7298,,2019-07,2019-08-20,,12 连续参考月滚动和 (亿元)
2019-09,loans_12m,164415.9131,,2019-08,2019-09-20,,12 连续参考月滚动和 (亿元)
2019-10,loans_12m,167687.3545,,2019-09,2019-10-20,,12 连续参考月滚动和 (亿元)
2019-11,loans_12m,166015.7105,,2019-10,2019-11-20,,12 连续参考月滚动和 (亿元)
2019-12,loans_12m,167346.5548,,2019-11,2019-12-20,,12 连续参考月滚动和 (亿元)
2020-01,loans_12m,168834.9062,,2019-12,2020-01-20,,12 连续参考月滚动和 (亿元)
2020-02,loans_12m,168090.5466,,2020-01,2020-02-20,,12 连续参考月滚动和 (亿元)
2020-03,loans_12m,167651.9048,,2020-02,2020-03-20,,12 连续参考月滚动和 (亿元)
2020-04,loans_12m,178457.5092,,2020-03,2020-04-20,,12 连续参考月滚动和 (亿元)
2020-05,loans_12m,185963.6817,,2020-04,2020-05-20,,12 连续参考月滚动和 (亿元)
2020-06,loans_12m,189610.2230,,2020-05,2020-06-20,,12 连续参考月滚动和 (亿元)
2020-07,loans_12m,191902.3231,,2020-06,2020-07-20,,12 连续参考月滚动和 (亿元)
2020-08,loans_12m,194037.2502,,2020-07,2020-08-20,,12 连续参考月滚动和 (亿元)
2020-09,loans_12m,195193.0682,,2020-08,2020-09-20,,12 连续参考月滚动和 (亿元)
2020-10,loans_12m,196751.6275,,2020-09,2020-10-20,,12 连续参考月滚动和 (亿元)
2020-11,loans_12m,197944.9890,,2020-10,2020-11-20,,12 连续参考月滚动和 (亿元)
2020-12,loans_12m,199620.8158,,2020-11,2020-12-20,,12 连续参考月滚动和 (亿元)
2021-01,loans_12m,200309.0000,,2020-12,2021-01-20,,12 连续参考月滚动和 (亿元)
2021-02,loans_12m,203567.0000,,2021-01,2021-02-20,,12 连续参考月滚动和 (亿元)
2021-03,loans_12m,209778.0000,,2021-02,2021-03-20,,12 连续参考月滚动和 (亿元)
2021-04,loans_12m,206899.0000,,2021-03,2021-04-20,,12 连续参考月滚动和 (亿元)
2021-05,loans_12m,203500.0000,,2021-04,2021-05-20,,12 连续参考月滚动和 (亿元)
2021-06,loans_12m,202292.0000,,2021-05,2021-06-20,,12 连续参考月滚动和 (亿元)
2021-07,loans_12m,206445.0000,,2021-06,2021-07-20,,12 连续参考月滚动和 (亿元)
2021-08,loans_12m,204615.0000,,2021-07,2021-08-20,,12 连续参考月滚动和 (亿元)
2021-09,loans_12m,203127.0000,,2021-08,2021-09-20,,12 连续参考月滚动和 (亿元)
2021-10,loans_12m,201711.0000,,2021-09,2021-10-20,,12 连续参考月滚动和 (亿元)
2021-11,loans_12m,202800.0000,,2021-10,2021-11-20,,12 连续参考月滚动和 (亿元)
2021-12,loans_12m,200512.0000,,2021-11,2021-12-20,,12 连续参考月滚动和 (亿元)
2022-01,loans_12m,199404.0000,,2021-12,2022-01-20,,12 连续参考月滚动和 (亿元)
2022-02,loans_12m,203210.0000,,2022-01,2022-02-20,,12 连续参考月滚动和 (亿元)
2022-03,loans_12m,198881.0000,,2022-02,2022-03-20,,12 连续参考月滚动和 (亿元)
2022-04,loans_12m,203661.0000,,2022-03,2022-04-20,,12 连续参考月滚动和 (亿元)
2022-05,loans_12m,194437.0000,,2022-04,2022-05-20,,12 连续参考月滚动和 (亿元)
2022-06,loans_12m,198373.0000,,2022-05,2022-06-20,,12 连续参考月滚动和 (亿元)
2022-07,loans_12m,205731.0000,,2022-06,2022-07-20,,12 连续参考月滚动和 (亿元)
2022-08,loans_12m,201428.0000,,2022-07,2022-08-20,,12 连续参考月滚动和 (亿元)
2022-09,loans_12m,202059.0000,,2022-08,2022-09-20,,12 连续参考月滚动和 (亿元)
2022-10,loans_12m,209990.0000,,2022-09,2022-10-20,,12 连续参考月滚动和 (亿元)
2022-11,loans_12m,206669.0000,,2022-10,2022-11-20,,12 连续参考月滚动和 (亿元)
2022-12,loans_12m,205096.0000,,2022-11,2022-12-20,,12 连续参考月滚动和 (亿元)
2023-01,loans_12m,209147.0000,,2022-12,2023-01-20,,12 连续参考月滚动和 (亿元)
2023-02,loans_12m,216473.0000,,2023-01,2023-02-20,,12 连续参考月滚动和 (亿元)
2023-03,loans_12m,225573.0000,,2023-02,2023-03-20,,12 连续参考月滚动和 (亿元)
2023-04,loans_12m,232769.0000,,2023-03,2023-04-20,,12 连续参考月滚动和 (亿元)
2023-05,loans_12m,233584.0000,,2023-04,2023-05-20,,12 连续参考月滚动和 (亿元)
2023-06,loans_12m,227573.0000,,2023-05,2023-06-20,,12 连续参考月滚动和 (亿元)
2023-07,loans_12m,229446.0000,,2023-06,2023-07-20,,12 连续参考月滚动和 (亿元)
2023-08,loans_12m,225722.0000,,2023-07,2023-08-20,,12 连续参考月滚动和 (亿元)
2023-09,loans_12m,225790.0000,,2023-08,2023-09-20,,12 连续参考月滚动和 (亿元)
2023-10,loans_12m,225473.0000,,2023-09,2023-10-20,,12 连续参考月滚动和 (亿元)
2023-11,loans_12m,225879.0000,,2023-10,2023-11-20,,12 连续参考月滚动和 (亿元)
2023-12,loans_12m,225551.0000,,2023-11,2023-12-20,,12 连续参考月滚动和 (亿元)
2024-01,loans_12m,222242.0000,,2023-12,2024-01-20,,12 连续参考月滚动和 (亿元)
2024-02,loans_12m,221329.0000,,2024-01,2024-02-20,,12 连续参考月滚动和 (亿元)
2024-03,loans_12m,212918.0000,,2024-02,2024-03-20,,12 连续参考月滚动和 (亿元)
2024-04,loans_12m,206351.0000,,2024-03,2024-04-20,,12 连续参考月滚动和 (亿元)
2024-05,loans_12m,205269.0000,,2024-04,2024-05-20,,12 连续参考月滚动和 (亿元)
2024-06,loans_12m,201247.0000,,2024-05,2024-06-20,,12 连续参考月滚动和 (亿元)
2024-07,loans_12m,190761.0000,,2024-06,2024-07-20,,12 连续参考月滚动和 (亿元)
2024-08,loans_12m,189589.0000,,2024-07,2024-08-20,,12 连续参考月滚动和 (亿元)
2024-09,loans_12m,186588.0000,,2024-08,2024-09-20,,12 连续参考月滚动和 (亿元)
2024-10,loans_12m,180961.0000,,2024-09,2024-10-20,,12 连续参考月滚动和 (亿元)
2024-11,loans_12m,179089.0000,,2024-10,2024-11-20,,12 连续参考月滚动和 (亿元)
2024-12,loans_12m,173185.0000,,2024-11,2024-12-20,,12 连续参考月滚动和 (亿元)
2025-01,loans_12m,170495.0000,,2024-12,2025-01-20,,12 连续参考月滚动和 (亿元)
2025-02,loans_12m,174288.0000,,2025-01,2025-02-20,,12 连续参考月滚动和 (亿元)
2025-03,loans_12m,171043.0000,,2025-02,2025-03-20,,12 连续参考月滚动和 (亿元)
2025-04,loans_12m,176357.0000,,2025-03,2025-04-20,,12 连续参考月滚动和 (亿元)
2025-05,loans_12m,173892.0000,,2025-04,2025-05-20,,12 连续参考月滚动和 (亿元)
2025-06,loans_12m,171618.0000,,2025-05,2025-06-20,,12 连续参考月滚动和 (亿元)
2025-07,loans_12m,173291.0000,,2025-06,2025-07-20,,12 连续参考月滚动和 (亿元)
2025-08,loans_12m,169803.0000,,2025-07,2025-08-20,,12 连续参考月滚动和 (亿元)
2025-09,loans_12m,165645.0000,,2025-08,2025-09-20,,12 连续参考月滚动和 (亿元)
2025-10,loans_12m,161984.0000,,2025-09,2025-10-20,,12 连续参考月滚动和 (亿元)
2025-11,loans_12m,158865.0000,,2025-10,2025-11-20,,12 连续参考月滚动和 (亿元)
2025-12,loans_12m,157745.0000,,2025-11,2025-12-20,,12 连续参考月滚动和 (亿元)
2026-01,loans_12m,159147.0000,,2025-12,2026-01-20,,12 连续参考月滚动和 (亿元)
2026-02,loans_12m,155969.0000,,2026-01,2026-02-20,,12 连续参考月滚动和 (亿元)
2026-03,loans_12m,157899.0000,,2026-02,2026-03-20,,12 连续参考月滚动和 (亿元)
2026-04,loans_12m,151187.0000,,2026-03,2026-04-20,,12 连续参考月滚动和 (亿元)
2026-05,loans_12m,146297.0000,,2026-04,2026-05-20,,12 连续参考月滚动和 (亿元)
2026-06,loans_12m,145339.0000,,2026-05,2026-06-20,,12 连续参考月滚动和 (亿元)
2026-07,loans_12m,139389.0000,,2026-06,2026-07-20,,12 连续参考月滚动和 (亿元)
2008-01,fr007_p90,4.2990,,2008-01,2008-01-31,,月内 P90
2008-01,fr007_vol,0.8292,,2008-01,2008-01-31,,月内样本标准差
2008-02,fr007_p90,3.9520,,2008-02,2008-02-29,,月内 P90
2008-02,fr007_vol,0.5862,,2008-02,2008-02-29,,月内样本标准差
2008-03,fr007_p90,2.6694,,2008-03,2008-03-31,,月内 P90
2008-03,fr007_vol,0.1459,,2008-03,2008-03-31,,月内样本标准差
2008-04,fr007_p90,3.4529,,2008-04,2008-04-30,,月内 P90
2008-04,fr007_vol,0.3140,,2008-04,2008-04-30,,月内样本标准差
2008-05,fr007_p90,3.9375,,2008-05,2008-05-30,,月内 P90
2008-05,fr007_vol,0.3715,,2008-05,2008-05-30,,月内样本标准差
2008-06,fr007_p90,3.6160,,2008-06,2008-06-30,,月内 P90
2008-06,fr007_vol,0.4377,,2008-06,2008-06-30,,月内样本标准差
2008-07,fr007_p90,3.3716,,2008-07,2008-07-31,,月内 P90
2008-07,fr007_vol,0.2091,,2008-07,2008-07-31,,月内样本标准差
2008-08,fr007_p90,3.7870,,2008-08,2008-08-29,,月内 P90
2008-08,fr007_vol,0.3167,,2008-08,2008-08-29,,月内样本标准差
2008-09,fr007_p90,3.4200,,2008-09,2008-09-26,,月内 P90
2008-09,fr007_vol,0.1699,,2008-09,2008-09-26,,月内样本标准差
2008-10,fr007_p90,3.4333,,2008-10,2008-10-31,,月内 P90
2008-10,fr007_vol,0.2457,,2008-10,2008-10-31,,月内样本标准差
2008-11,fr007_p90,2.8694,,2008-11,2008-11-28,,月内 P90
2008-11,fr007_vol,0.2400,,2008-11,2008-11-28,,月内样本标准差
2008-12,fr007_p90,1.9811,,2008-12,2008-12-31,,月内 P90
2008-12,fr007_vol,0.3068,,2008-12,2008-12-31,,月内样本标准差
2009-01,fr007_p90,1.0210,,2009-01,2009-01-23,,月内 P90
2009-01,fr007_vol,0.0485,,2009-01,2009-01-23,,月内样本标准差
2009-02,fr007_p90,0.9700,,2009-02,2009-02-27,,月内 P90
2009-02,fr007_vol,0.0233,,2009-02,2009-02-27,,月内样本标准差
2009-03,fr007_p90,0.9777,,2009-03,2009-03-31,,月内 P90
2009-03,fr007_vol,0.0185,,2009-03,2009-03-31,,月内样本标准差
2009-04,fr007_p90,0.9600,,2009-04,2009-04-30,,月内 P90
2009-04,fr007_vol,0.0192,,2009-04,2009-04-30,,月内样本标准差
2009-05,fr007_p90,0.9700,,2009-05,2009-05-27,,月内 P90
2009-05,fr007_vol,0.0148,,2009-05,2009-05-27,,月内样本标准差
2009-06,fr007_p90,1.1918,,2009-06,2009-06-30,,月内 P90
2009-06,fr007_vol,0.1044,,2009-06,2009-06-30,,月内样本标准差
2009-07,fr007_p90,1.9872,,2009-07,2009-07-31,,月内 P90
2009-07,fr007_vol,0.2895,,2009-07,2009-07-31,,月内样本标准差
2009-08,fr007_p90,1.6300,,2009-08,2009-08-31,,月内 P90
2009-08,fr007_vol,0.2095,,2009-08,2009-08-31,,月内样本标准差
2009-09,fr007_p90,1.7456,,2009-09,2009-09-30,,月内 P90
2009-09,fr007_vol,0.1289,,2009-09,2009-09-30,,月内样本标准差
2009-10,fr007_p90,1.6194,,2009-10,2009-10-30,,月内 P90
2009-10,fr007_vol,0.0825,,2009-10,2009-10-30,,月内样本标准差
2009-11,fr007_p90,1.4780,,2009-11,2009-11-30,,月内 P90
2009-11,fr007_vol,0.0422,,2009-11,2009-11-30,,月内样本标准差
2009-12,fr007_p90,1.5644,,2009-12,2009-12-31,,月内 P90
2009-12,fr007_vol,0.0522,,2009-12,2009-12-31,,月内样本标准差
2010-01,fr007_p90,1.5823,,2010-01,2010-01-29,,月内 P90
2010-01,fr007_vol,0.1502,,2010-01,2010-01-29,,月内样本标准差
2010-02,fr007_p90,2.2540,,2010-02,2010-02-26,,月内 P90
2010-02,fr007_vol,0.3072,,2010-02,2010-02-26,,月内样本标准差
2010-03,fr007_p90,1.7158,,2010-03,2010-03-31,,月内 P90
2010-03,fr007_vol,0.0557,,2010-03,2010-03-31,,月内样本标准差
2010-04,fr007_p90,1.6970,,2010-04,2010-04-30,,月内 P90
2010-04,fr007_vol,0.0412,,2010-04,2010-04-30,,月内样本标准差
2010-05,fr007_p90,2.4065,,2010-05,2010-05-31,,月内 P90
2010-05,fr007_vol,0.2924,,2010-05,2010-05-31,,月内样本标准差
2010-06,fr007_p90,3.1551,,2010-06,2010-06-30,,月内 P90
2010-06,fr007_vol,0.3434,,2010-06,2010-06-30,,月内样本标准差
2010-07,fr007_p90,2.6105,,2010-07,2010-07-30,,月内 P90
2010-07,fr007_vol,0.3681,,2010-07,2010-07-30,,月内样本标准差
